feature,f_score,p_value,selected
hsa-mir-3913,3.40562999008191,0.06583352636897141,False
hsa-mir-412,3.2778191512701484,0.07109455070480028,False
hsa-mir-216a,3.235782082492661,0.07292232121170465,False
hsa-mir-190a,3.1213432520476174,0.07815979545714796,False
hsa-mir-502,3.0488845156165727,0.08168528534189622,False
hsa-mir-4442,3.0367963568391625,0.08229001986607774,False
hsa-mir-654,3.0143205982488803,0.08342735834234193,False
hsa-mir-151b,3.0082937944784507,0.08373522318677458,False
hsa-mir-6744,2.993337335791609,0.08450457759813486,False
hsa-mir-889,2.991745204844842,0.08458692699918467,False
hsa-mir-3609,2.983083650194184,0.08503645567163289,False
hsa-mir-6125,2.9811999974901537,0.08513455899236935,False
hsa-mir-378d,2.978975912736919,0.08525055078800085,False
hsa-mir-892a,2.846343852944392,0.09248849774013725,False
hsa-mir-597,2.8304108970543,0.09340209923705042,False
hsa-mir-1305,2.808765272041275,0.09465909371647906,False
hsa-mir-1291,2.787242941824627,0.09592728166034563,False
hsa-mir-196a,2.7806766588319864,0.0963178855666134,False
hsa-mir-2115,2.739986690675509,0.09877754591646205,False
hsa-mir-206,2.7211932920126363,0.099936747354517,False
hsa-mir-509,2.6917864094829445,0.10178065826270037,False
hsa-mir-1468,2.6680620148733074,0.1032954943014803,False
hsa-mir-212,2.578888596057084,0.1092152164674258,False
hsa-mir-221,2.55329277261791,0.11098275487762735,False
hsa-mir-383,2.5134481039571206,0.1137975028897425,False
hsa-mir-641,2.3254326263333143,0.1281936416085564,False
hsa-mir-891b,2.3215521285227108,0.12851140656077892,False
hsa-mir-216b,2.3022044756008224,0.1301089448895821,False
hsa-mir-199a,2.2920258967187523,0.13095830522932628,False
hsa-mir-642a,2.264903307973479,0.1332520658413922,False
hsa-mir-130a,2.2460133456160265,0.13487621192029192,False
hsa-mir-632,2.2358811534184158,0.13575652234902214,False
hsa-mir-410,2.2296375735949576,0.13630219459343257,False
hsa-let-7i,2.1332682991060543,0.14504585809947904,False
hsa-mir-5002,2.1267361937441933,0.14566106279971158,False
hsa-mir-935,2.1223756525229986,0.14607338938001388,False
hsa-mir-487b,2.0269528340595655,0.15543654033450305,False
hsa-mir-708,1.9682124495846092,0.16153962635500005,False
hsa-mir-888,1.844283136112236,0.17533980414888936,False
hsa-mir-134,1.8302008515858323,0.17699229836081376,False
hsa-mir-488,1.7965776384066685,0.18101135060383838,False
hsa-mir-1250,1.78389913851468,0.1825542751486591,False
hsa-mir-362,1.7106325858450937,0.1917766514021845,False
hsa-mir-582,1.65407120000045,0.19927069177711618,False
hsa-mir-599,1.6062109668530142,0.20588250064246633,False
hsa-mir-29b,1.5600281555074489,0.212510353752944,False
hsa-mir-378a,1.54266185321617,0.21506812906170603,False
hsa-mir-3157,1.5214570527638083,0.21824126966055535,False
hsa-mir-4423,1.4625406107774208,0.2273568015075211,False
hsa-mir-382,1.456728475566742,0.2282806572510417,False
hsa-mir-323a,1.4456562907263135,0.23005318751869724,False
hsa-mir-3117,1.4201462267446798,0.23420083920338444,False
hsa-mir-5696,1.3348833020534994,0.24874019750442103,False
hsa-mir-369,1.3163125252593808,0.25205222007905276,False
hsa-mir-217,1.2958561883564295,0.2557636935603441,False
hsa-mir-892b,1.2525775824493899,0.263841606023674,False
hsa-let-7f,1.2078493569180597,0.2725270397230841,False
hsa-mir-199b,1.1589353134140494,0.2824408560822425,False
hsa-mir-122,1.1357904285807348,0.2872910163427757,False
hsa-mir-3152,1.0706405693625047,0.30152764111778246,False
hsa-mir-370,1.0572393602103447,0.30456809702270854,False
hsa-mir-1295a,1.0462823742018224,0.30708362213405216,False
hsa-mir-374b,1.0151981316134606,0.3143689301349333,False
hsa-mir-3667,0.9881346980537964,0.32089739735325906,False
hsa-mir-193a,0.9537547572998499,0.3294516625454429,False
hsa-mir-451a,0.950878131576068,0.33018108632076804,False
hsa-mir-504,0.8976315676701395,0.3440826288697886,False
hsa-mir-3129,0.8903697632990396,0.34603935561867205,False
hsa-mir-549a,0.8856248047413007,0.3473260761851532,False
hsa-mir-329,0.845153751146138,0.35857111544091913,False
hsa-mir-409,0.8275956982098313,0.36360563138296054,False
hsa-mir-328,0.7935901540349662,0.3736393704611789,False
hsa-mir-30e,0.7505235861373046,0.3869143399854287,False
hsa-mir-2114,0.7393984650484469,0.39045249164158047,False
hsa-mir-214,0.7277943166851469,0.3941926793214353,False
hsa-mir-125a,0.6554490397993206,0.4187308568352631,False
hsa-mir-543,0.6347127641988128,0.42618138308275044,False
hsa-mir-433,0.6318910524199243,0.4272106058573647,False
hsa-mir-432,0.630803229142016,0.4276083931836119,False
hsa-mir-150,0.6276558844657761,0.42876245012625636,False
hsa-mir-320d,0.618252781796262,0.4322386035873875,False
hsa-mir-1271,0.6141105623177736,0.43378351306574514,False
hsa-mir-532,0.6090818657936096,0.4356703946729482,False
hsa-mir-584,0.5998456619626472,0.4391689115516785,False
hsa-mir-486,0.5578405489897452,0.4556417982520723,False
hsa-mir-598,0.5320619453875219,0.4662376216985056,False
hsa-mir-218,0.5295071243719169,0.4673091209875829,False
hsa-mir-126,0.5257905032403202,0.46887496576417065,False
hsa-mir-184,0.5208983340772103,0.4709490064773688,False
hsa-mir-376a,0.47119485425121954,0.49290041328888956,False
hsa-mir-561,0.4256967990912709,0.5145437980286875,False
hsa-mir-664a,0.4175725824789567,0.5185816258326015,False
hsa-mir-374c,0.41316660021496493,0.5207948117041181,False
hsa-mir-508,0.39435573179824657,0.5304353461367765,False
hsa-mir-675,0.3863197459347341,0.5346519414048281,False
hsa-mir-135a,0.3768774315244893,0.5396848895463329,False
hsa-mir-887,0.34447364142054926,0.5576432430317737,False
hsa-mir-496,0.34324949065309546,0.5583437129788784,False
hsa-mir-3144,0.3421978869163297,0.5589467916608548,False
hsa-mir-483,0.30580024827832064,0.5806280050130803,False
hsa-mir-876,0.2869930022405377,0.5925001478012332,False
hsa-mir-3912,0.28180419695090975,0.5958636621482526,False
hsa-let-7a,0.26777009151571707,0.6051641331939759,False
